date,open,high,low,close,volume,amount
2022-07-07,4425.2814,4457.3431,4391.1938,4443.4736,13266090600,328133133656.5000
2022-07-08,4468.0627,4479.4937,4426.8856,4428.7810,12319573900,304031107302.5000
2022-07-11,4406.1476,4406.1476,4330.5819,4354.6167,13444857800,299195233430.3000
2022-07-12,4352.6456,4370.3411,4296.6215,4313.6184,13018783800,291072311850.2000
2022-07-13,4313.3589,4341.4663,4284.9419,4321.4617,13111317900,286075545406.5000
2022-07-14,4308.8229,4352.0978,4292.7595,4322.0742,14525092600,301569861036.8000
2022-07-15,4299.4714,4344.8572,4248.5273,4248.5273,15021445300,316793192669.9000
2022-07-18,4262.1539,4300.7777,4217.5064,4292.5858,12260119200,281055128639.5000
2022-07-19,4288.4441,4288.4441,4238.8238,4269.3401,10380573000,231117731807.1000
2022-07-20,4291.2808,4303.3668,4269.9717,4283.8027,9449014400,212301881407.6000
2022-07-21,4270.3624,4283.1471,4236.0499,4236.0578,11715634400,239228146811.6000
2022-07-22,4251.7867,4275.4696,4207.3135,4238.2341,10384062400,224295333457.3000
2022-07-25,4233.9277,4234.8448,4201.9190,4212.6441,8363666400,188136426672.8000
2022-07-26,4220.0911,4259.9854,4214.5343,4245.9758,8582327400,197601406373.7000
2022-07-27,4236.1540,4242.0951,4217.2809,4225.0357,7890494000,194245303807.0000
2022-07-28,4242.2743,4267.9181,4223.0290,4225.6733,10753193000,243871486472.0000
2022-07-29,4226.4245,4243.5143,4160.8735,4170.1019,11417928600,253198574647.5000
2022-08-01,4160.6478,4196.5743,4129.4528,4188.6784,10774902900,251125308597.5000
2022-08-02,4144.3765,4144.3765,4071.4310,4107.0240,14222442500,281013555279.9000
2022-08-03,4114.8251,4150.9804,4058.1792,4066.9754,11666612400,268695834765.4000
2022-08-04,4089.4419,4108.1591,4064.6594,4101.5367,8953264400,216898674902.2000
2022-08-05,4109.6287,4159.4850,4097.8625,4156.9111,10257100400,247325902015.1000
2022-08-08,4142.1111,4155.7301,4135.0809,4148.0746,9020813800,224080812054.7000
2022-08-09,4143.6660,4161.8086,4131.4252,4156.2907,8413695900,214223692260.1000
2022-08-10,4149.2071,4160.7871,4092.5455,4109.7373,8556583900,217447368470.0000
2022-08-11,4130.7410,4193.8115,4116.0558,4193.5428,12138505100,269630998406.8000
2022-08-12,4185.4203,4202.4663,4175.0501,4191.1520,10680829500,219208055254.9000
2022-08-15,4180.0006,4219.9183,4174.3000,4185.6794,10589849500,245539800985.4000
2022-08-16,4190.5269,4208.8006,4170.5197,4177.8370,9390613900,233818584731.5000
2022-08-17,4182.5668,4222.7866,4155.1734,4216.9586,11286465900,252044325051.7000
2022-08-18,4205.7851,4211.9141,4173.5410,4180.0996,10105265000,233115491389.8000
2022-08-19,4174.5458,4185.6579,4151.0738,4151.0738,11740297800,262494128152.3000
2022-08-22,4135.1623,4183.6498,4134.2008,4181.3965,11244272000,259747163698.2000
2022-08-23,4175.5314,4187.3875,4147.4127,4161.0823,10315351200,239101330833.1000
2022-08-24,4168.5764,4174.1565,4079.0934,4082.4195,11906967900,262844309316.1000
2022-08-25,4093.2949,4119.6196,4058.7454,4116.2396,11132074500,242149581477.5000
2022-08-26,4127.8142,4139.7879,4102.6818,4107.5455,9900049300,225519196800.4000
2022-08-29,4063.8825,4092.9474,4059.5963,4089.5205,9435443200,203086114712.3000
2022-08-30,4088.5262,4093.1356,4048.5244,4075.7937,9330166200,192649001277.8000
2022-08-31,4057.1443,4112.8485,4046.6225,4078.8402,13244976500,292974665546.2000
2022-09-01,4066.1869,4090.8852,4041.1281,4043.7395,9738707100,210898503453.9000
2022-09-02,4054.8423,4056.1805,4004.9110,4023.6131,8678927800,184468327005.7000
2022-09-05,4010.4052,4016.9986,3982.7395,4015.4264,9376710900,201118696559.4000
2022-09-06,4024.4726,4054.0040,4009.5826,4052.2802,11350626500,235921838118.4000
2022-09-07,4032.7231,4067.5437,4028.3740,4054.9830,10767805900,215147152182.0000
2022-09-08,4059.1689,4067.7580,4036.0226,4037.6839,10088604900,186889047980.8000
2022-09-09,4050.5853,4099.0081,4042.2498,4093.7874,11842711400,221442547204.1000
2022-09-13,4112.0123,4128.1113,4097.1408,4111.1145,11178973700,218521062135.8000
2022-09-14,4058.0441,4089.0583,4047.9187,4065.3590,9079368100,185484965110.5000
2022-09-15,4078.6495,4088.8078,3998.8564,4027.1186,12395119600,254367492776.0000
2022-09-16,4013.5829,4019.4104,3932.6826,3932.6826,13719365500,241251840050.3000
2022-09-19,3928.4239,3953.6494,3910.3106,3928.0001,9771957500,183574440581.8000
2022-09-20,3945.6467,3957.5538,3921.6884,3932.8361,8482413400,179248153537.9000
2022-09-21,3921.3177,3924.3914,3884.2268,3903.7348,8645839100,168939074342.6000
2022-09-22,3875.1771,3900.2736,3860.2308,3869.3440,8094691900,161134102784.4000
2022-09-23,3865.1049,3888.3958,3829.6913,3856.0212,9434246200,172904807364.4000
2022-09-26,3829.5958,3893.3186,3827.9498,3836.6773,10452603100,192906200253.8000
2022-09-27,3844.0692,3893.0283,3827.9265,3892.2950,8886016000,185955247353.4000
2022-09-28,3879.4398,3879.4398,3828.0545,3828.7098,8659221300,172438042788.2000
2022-09-29,3864.3160,3873.1823,3808.6496,3827.1434,8565414200,171635940007.5000
2022-09-30,3833.3504,3848.6018,3801.2798,3804.8853,7855996600,158692748773.3000
2022-10-10,3806.5596,3807.4574,3715.7142,3720.9365,10264759500,194635904094.3000
2022-10-11,3732.0191,3739.8084,3706.0629,3727.6867,8394462500,166800394853.2000
2022-10-12,3722.8659,3784.3064,3661.5255,3784.3064,10808931900,210931362291.5000
2022-10-13,3756.4176,3783.5960,3749.6393,3752.6729,9901891500,198368891548.5000
2022-10-14,3783.3160,3863.2265,3780.8415,3842.4698,11624229300,256551271975.0000
2022-10-17,3822.2428,3849.6207,3809.1196,3846.4119,10419201900,220488874406.8000
2022-10-18,3865.8258,3870.2155,3831.1723,3838.2667,8834690700,186556295765.5000
2022-10-19,3827.4658,3840.4870,3776.5335,3776.5335,8157484400,186736408229.7000
2022-10-20,3746.5793,3804.2468,3726.7925,3754.9269,9029089500,203781618922.2000
2022-10-21,3753.8903,3768.6895,3724.6900,3742.8929,9875003800,180686357677.0000
2022-10-24,3727.9150,3762.1580,3619.9876,3633.3733,13005686400,259450743134.0000
2022-10-25,3621.9356,3670.7327,3594.7011,3627.4542,11095388200,219302759596.7000
2022-10-26,3633.3107,3700.8797,3633.3107,3656.9027,12130154800,242453810571.9000
2022-10-27,3667.6645,3685.0837,3631.0639,3631.1448,11799867500,257473315676.0000
2022-10-28,3605.1598,3618.8640,3533.4993,3541.3295,11877216200,245816451977.6000
2022-10-31,3504.5070,3553.3871,3495.9509,3508.7034,13846565500,256574822102.2000
2022-11-01,3519.8174,3634.1732,3517.6209,3634.1732,14928669800,295089928407.3000
2022-11-02,3620.3693,3703.4650,3610.8029,3677.8051,14159291900,291648245712.0000
2022-11-03,3645.0604,3670.1574,3628.4987,3647.8966,11056603500,215379297964.4000
2022-11-04,3646.7709,3782.8823,3646.7709,3767.1746,14973494900,311145477555.0000
2022-11-07,3754.5227,3792.7942,3746.3715,3775.2971,12982637100,251195699936.5000
2022-11-08,3773.6612,3779.1156,3723.3415,3749.3251,9901645100,193351324896.7000
2022-11-09,3750.7821,3760.4068,3711.2680,3714.2704,8943452500,172029529943.6000
2022-11-10,3685.8274,3701.5306,3665.0585,3685.6885,10350930200,183155308702.9000
2022-11-11,3787.7568,3828.9004,3747.0902,3788.4387,18968558600,344471326267.1000
2022-11-14,3818.1447,3848.4116,3781.7778,3794.0171,16966504800,315536856084.6000
2022-11-15,3788.9260,3871.6424,3775.4988,3865.9726,15151565000,296268142768.9000
2022-11-16,3860.8110,3877.6781,3829.3126,3834.3899,12061096400,235844588244.6000
2022-11-17,3821.2709,3821.7419,3776.5739,3818.6640,10594063200,219540811334.9000
2022-11-18,3823.8207,3840.3018,3801.5686,3801.5686,11507877700,224276131007.5000
2022-11-21,3769.6270,3769.8731,3733.9954,3769.1269,9586696600,188230373665.4000
2022-11-22,3766.0817,3809.8582,3751.0448,3769.5727,14448633400,203490828432.2000
2022-11-23,3760.2157,3791.1782,3753.2136,3773.5287,14452791100,201070601177.9000
2022-11-24,3791.5399,3804.8987,3751.3818,3756.8082,10107344700,160698921546.2000
2022-11-25,3751.2822,3790.5660,3743.4138,3775.7764,14292971100,191711040706.5000
2022-11-28,3701.9020,3736.0813,3672.1306,3733.2424,12782574800,196305561705.9000
2022-11-29,3766.5702,3854.7742,3766.5702,3848.4224,17870139200,289062336430.7000
2022-11-30,3836.5598,3867.6591,3833.8272,3853.0365,15751140000,250051468093.3000
2022-12-01,3921.2954,3944.5645,3893.8718,3894.7687,16996458500,306678195716.4000
2022-12-02,3886.4034,3898.1146,3865.8844,3870.9478,11678635000,201253166362.9000
2022-12-05,3907.6375,3947.4760,3900.6742,3946.8759,20174722100,296615512326.6000
2022-12-06,3929.0063,3988.9007,3922.9969,3968.1979,15510832300,275583430840.8000
2022-12-07,3956.6722,3999.5864,3944.1831,3958.4409,14300135600,255490829027.1000
2022-12-08,3953.1990,3971.4927,3941.2966,3959.1798,11519998600,198037690481.4000
2022-12-09,3961.9919,4003.3178,3944.4396,3998.2442,15377495400,268166789656.9000
2022-12-12,3976.1722,3983.4332,3950.3203,3953.4433,12593536800,227606300936.9000
2022-12-13,3953.5482,3964.3957,3939.9795,3945.6813,10099410000,184020700110.0000
2022-12-14,3952.7885,3972.7381,3935.7668,3954.8857,9852800600,196175108617.2000
2022-12-15,3954.6720,3963.5002,3926.4997,3951.9885,8886472500,181994889123.4000
2022-12-16,3931.2318,3960.4705,3929.4873,3954.2270,9317856700,167488442588.9000
2022-12-19,3952.7707,3966.5679,3878.4367,3893.2207,10691907500,180801387702.4000
2022-12-20,3881.2257,3881.2729,3811.4759,3829.0173,8309682200,164046440873.7000
2022-12-21,3839.0009,3853.7272,3821.4037,3830.5384,6483921500,123450040359.8000
2022-12-22,3859.2041,3882.1263,3821.3418,3836.0280,8370517300,163970306950.9000
2022-12-23,3811.6164,3848.3436,3805.9487,3828.2188,6527814800,130559415565.7000
2022-12-26,3830.5682,3856.8066,3827.5186,3843.4887,7300571200,148692832422.1000
2022-12-27,3860.9054,3891.8497,3856.5800,3887.8540,7751535000,152032206630.9000
2022-12-28,3874.9132,3884.7205,3854.9406,3871.2644,8442465600,160671122030.7000
2022-12-29,3854.2363,3868.2933,3838.4803,3856.7007,7939481500,149011372437.3000
2022-12-30,3873.9358,3887.5527,3868.7569,3871.6338,7877327200,148295049381.5000
2023-01-03,3864.8356,3893.9904,3831.2450,3887.8992,11505187500,207540165953.2000
2023-01-04,3886.2504,3905.9032,3873.6549,3892.9477,11066074300,198997711686.0000
2023-01-05,3913.4928,3974.8750,3912.2600,3968.5782,11650239500,256312608292.0000
2023-01-06,3969.5493,4000.4143,3966.4696,3980.8888,11095303800,235744305582.2000
2023-01-09,3998.5278,4023.0898,3990.7073,4013.1196,11705442500,233212426458.1000
2023-01-10,4014.7125,4030.4574,4002.2297,4017.4737,10175114100,214871166239.5000
2023-01-11,4019.8844,4043.3991,4008.0153,4010.0309,9999788900,203000262960.6000
2023-01-12,4021.7547,4030.2876,4003.5079,4017.8692,9055262700,183686268106.8000
2023-01-13,4032.2906,4074.3772,4027.8864,4074.3772,9587189600,212173997498.4000
2023-01-16,4077.8793,4177.1035,4076.6394,4137.9643,15139545500,319007749371.3000
2023-01-17,4138.8433,4148.5838,4118.1570,4137.2422,9547904000,204381576523.4000
2023-01-18,4140.1019,4151.4577,4125.7687,4130.3143,8420064500,172126171819.2000
2023-01-19,4125.5772,4156.0077,4105.9797,4156.0077,9460839800,192699589774.1000
2023-01-20,4166.8444,4189.8310,4161.6698,4181.5267,12355380900,222342455100.7000
2023-01-30,4267.6248,4268.1522,4197.8596,4201.3450,16460706400,330193322092.2000
2023-01-31,4200.5813,4212.7347,4153.0484,4156.8578,12455083500,249365321627.1000
2023-02-01,4170.1322,4195.9332,4137.7659,4195.9332,14100895400,265553944709.3000
2023-02-02,4207.4123,4207.4123,4170.5565,4181.1493,13382373600,262497434837.0000
2023-02-03,4162.0258,4162.0258,4103.1654,4141.6319,11704122100,226914770043.9000
2023-02-06,4103.8307,4105.9445,4065.2224,4086.8779,11019271700,226345113968.7000
2023-02-07,4098.3117,4107.3438,4077.9623,4094.2335,9136007200,183537351577.1000
2023-02-08,4099.8573,4111.4745,4072.6474,4076.1411,8478609900,170591751817.3000
2023-02-09,4067.5631,4130.8565,4064.7489,4130.8565,10228996100,211722604859.2000
2023-02-10,4124.0986,4125.2893,4092.3472,4106.3097,9671673300,195348320573.4000
2023-02-13,4098.8795,4146.4500,4092.2729,4143.5740,12889257700,251990181553.9000
2023-02-14,4151.2470,4152.0487,4125.2583,4145.2902,10249989000,204915435749.9000
2023-02-15,4146.8547,4153.7159,4115.9671,4123.6893,12166450800,219855528966.4000
2023-02-16,4125.4087,4167.9003,4068.8591,4093.4876,15931058500,281315625588.6000
2023-02-17,4086.2237,4104.6398,4032.9285,4034.5070,11614258900,225737746955.0000
2023-02-20,4039.9623,4134.8623,4035.4762,4133.4896,16179448100,280122962150.4000
2023-02-21,4130.0632,4151.7994,4116.2716,4144.3536,14577617300,249674201048.2000
2023-02-22,4118.9669,4134.8759,4101.8596,4106.9506,10429029500,191586158991.2000
2023-02-23,4106.2136,4132.3896,4088.2073,4103.6463,10356490600,197193582430.1000
2023-02-24,4100.9897,4102.6094,4048.2374,4061.0457,10098942500,191210465053.2000
2023-02-27,4040.4571,4067.0296,4034.5237,4043.8444,9378763000,187959491145.3000
2023-02-28,4058.1298,4074.2639,4026.4476,4069.4587,11032359100,198799712379.1000
2023-03-01,4068.7331,4135.4812,4061.2167,4126.9415,15601579400,255374791015.7000
2023-03-02,4119.9919,4137.2525,4113.8264,4117.7377,14821763700,235953764969.5000
2023-03-03,4126.0183,4135.2116,4100.3827,4130.5513,16033174100,226914545628.4000
2023-03-06,4131.1525,4132.8367,4088.4484,4109.0102,16297180700,283079861971.5000
2023-03-07,4103.6419,4124.9609,4046.5679,4048.8519,19591206800,272491994009.2000
2023-03-08,4030.7387,4037.2870,4011.5231,4034.1077,11793649300,191659655190.9000
2023-03-09,4035.8433,4043.8493,4000.8901,4019.8505,11653962900,201737990686.8000
2023-03-10,3991.7959,4004.3612,3966.4280,3967.1352,12385540900,218286956131.0000
2023-03-13,3962.6426,4008.6860,3962.6426,4008.6860,14356137000,242865516757.6000
2023-03-14,3999.8803,4001.9415,3946.9405,3984.6956,15054417400,267224848810.5000
2023-03-15,4011.8444,4018.7495,3986.9020,3986.9020,14202600700,232101093978.6000
2023-03-16,3958.1962,3981.3210,3936.4758,3939.1505,15251564400,246264286428.0000
2023-03-17,3971.1585,4004.2153,3945.2501,3958.8194,17743381800,305541015556.1000
2023-03-20,3962.6625,3979.5485,3935.0161,3939.0770,20526497000,319760032638.0000
2023-03-21,3948.1573,3982.7047,3948.1573,3982.3782,14509067900,251631985016.9000
2023-03-22,3993.7849,4016.4495,3986.7093,3999.4427,14922897000,265180992104.1000
2023-03-23,3985.9928,4039.0895,3983.9986,4039.0895,15888742100,296479529467.0000
2023-03-24,4035.1564,4037.8417,4017.0028,4027.0457,15944233000,295785588943.1000
2023-03-27,4023.3028,4023.3028,3987.0297,4012.4771,16848227900,315474696948.0000
2023-03-28,4015.6973,4023.7834,3994.5999,3999.5147,13189511700,248736920971.8000
2023-03-29,4013.5926,4017.7572,3992.6662,4006.1440,13374351000,263866922733.1000
2023-03-30,4009.5573,4040.5023,3983.8958,4038.5257,14990103700,280004715991.0000
2023-03-31,4045.4538,4063.5675,4039.9587,4050.9257,13884254600,279863685781.0000
2023-04-03,4059.6227,4094.9376,4059.0607,4090.5676,18212431300,382895558426.0000
2023-04-04,4089.2932,4103.1583,4080.0682,4103.1052,19714663100,394443175146.2000
2023-04-06,4084.1320,4098.8332,4078.4048,4096.6400,15070337400,328981851588.3000
2023-04-07,4096.9009,4131.3126,4092.1848,4123.2799,12867673800,286567771883.1000
2023-04-10,4132.0096,4132.2952,4099.0519,4104.8118,15245300200,340822557207.6000
2023-04-11,4108.5062,4116.1247,4083.4946,4100.1479,15390133300,324192951998.7000
2023-04-12,4102.3968,4108.2451,4090.2784,4097.2876,16596527800,325425226403.2000
2023-04-13,4081.3871,4088.8809,4059.5744,4068.9786,15644429500,300291020752.9000
2023-04-14,4078.9703,4098.2151,4075.2049,4091.9988,15069568200,306201501438.7000
2023-04-17,4090.0719,4149.3836,4089.5090,4149.3836,18877309500,341831272792.7000
2023-04-18,4139.3088,4169.6678,4138.4618,4162.0320,17018413000,331545662315.6000
2023-04-19,4159.3938,4159.3938,4118.6261,4124.5589,16255459200,312219504522.6000
2023-04-20,4122.9461,4125.8231,4094.0022,4113.0192,16270667700,332172409512.0000
2023-04-21,4114.2642,4114.2642,4031.9123,4032.5672,18080243500,347852011602.5000
2023-04-24,4031.3030,4033.6367,3967.9070,3982.6429,17009921700,328375614674.3000
2023-04-25,3985.1055,3991.6868,3925.4360,3962.6658,17255540900,331110619767.7000
2023-04-26,3950.2553,3975.6562,3934.6625,3959.2323,16270200600,322062811333.5000
2023-04-27,3948.0313,3999.1302,3942.8152,3988.4185,15382819500,304804002557.4000
2023-04-28,3993.2561,4030.4469,3993.2561,4029.0858,17950848800,328936294025.2000
2023-05-04,4013.4713,4035.7832,4001.1259,4030.2471,22758284600,345492506049.3000
2023-05-05,4031.0946,4047.6015,3998.3920,4016.8774,20662692400,307694489937.0000
2023-05-08,4028.1056,4070.7724,4018.9608,4062.6624,25558308500,359539954170.1000
2023-05-09,4065.4390,4092.8501,4026.3886,4027.8754,27930604800,396422120420.6000
2023-05-10,4017.9358,4019.0587,3984.6287,3996.8695,20755270900,309484851741.1000
2023-05-11,4005.7823,4018.0579,3988.4816,3990.6637,14480461900,241052071431.6000
2023-05-12,3987.7690,3999.3831,3937.5274,3937.7622,14442172800,228992923388.1000
2023-05-15,3938.8300,3998.8872,3923.0317,3998.8872,17625736200,279531163508.4000
2023-05-16,4002.5237,4005.0150,3966.9921,3978.2054,13683327100,234840652671.0000
2023-05-17,3971.7017,3982.6044,3945.7137,3960.1650,11844818500,205195685976.4000
2023-05-18,3965.5162,3982.7178,3939.5526,3956.0701,13653394700,229134184412.9000
2023-05-19,3946.2215,3967.2816,3928.3160,3944.5403,12021247900,207094944781.3000
2023-05-22,3941.0015,3985.4031,3935.8015,3969.3277,10911660500,202185550245.9000
2023-05-23,3968.2346,3971.9390,3913.1882,3913.1882,11868507700,189955815340.0000
2023-05-24,3903.7818,3903.7818,3859.0935,3859.0935,13725826500,211768410520.2000
2023-05-25,3851.4053,3861.3815,3817.8365,3850.4996,12415077000,213313620055.3000
2023-05-26,3848.4174,3859.6291,3815.5701,3850.9511,10032643900,191537814872.5000
2023-05-29,3862.0838,3866.7238,3819.1822,3833.9416,13185996700,230095604813.4000
2023-05-30,3827.7924,3844.0052,3789.2736,3837.7531,13761962900,244566265534.9000
2023-05-31,3827.1634,3827.1634,3781.4034,3798.5434,12638736800,235606123947.6000
2023-06-01,3788.5902,3832.2051,3786.7344,3806.8679,13456188100,241829546409.4000
2023-06-02,3821.6198,3865.2843,3821.6198,3861.8337,12501511000,232696547130.8000
2023-06-05,3860.5557,3860.5557,3832.4578,3844.2492,11616398900,211144360143.7000
2023-06-06,3840.4587,3867.8452,3802.8449,3808.1629,12578125800,222091722592.2000
2023-06-07,3815.4823,3823.1124,3780.1021,3789.3418,9886243200,189879792179.6000
2023-06-08,3791.0826,3834.3888,3777.7752,3820.1867,11870093400,199119300649.7000
2023-06-09,3822.4088,3836.7026,3811.2189,3836.7026,13431986300,247296087070.9000
2023-06-12,3827.3253,3859.7156,3813.8577,3844.4324,12675854300,240791270473.5000
2023-06-13,3838.1287,3867.3034,3833.4598,3864.9074,11092494600,225435215314.9000
2023-06-14,3872.7155,3891.6656,3862.0609,3864.0247,12495575900,243932581183.9000
2023-06-15,3871.7746,3925.4994,3871.7746,3925.4994,12836993800,282635910894.2000
2023-06-16,3932.2114,3968.0128,3928.5419,3963.3509,13976007600,280374762837.8000
2023-06-19,3957.0327,3957.0327,3922.4742,3930.9079,13490584800,268213068579.8000
2023-06-20,3926.0940,3937.4945,3918.4730,3924.2377,12252031800,266274081286.8000
2023-06-21,3909.1044,3920.1276,3864.0323,3864.0323,11834657500,243630705591.5000
2023-06-26,3833.4436,3841.2862,3801.0537,3809.6962,13399041900,247713845779.5000
2023-06-27,3811.6872,3851.8957,3806.3242,3845.4334,11699268100,210097713687.6000
2023-06-28,3836.6086,3846.8516,3808.1607,3840.7986,10702154100,206187959876.8000
2023-06-29,3836.7305,3840.7132,3817.3759,3821.8435,9828927400,204110031407.8000
2023-06-30,3816.3345,3860.0311,3813.5520,3842.4516,10126842900,208146272909.0000
2023-07-03,3853.2919,3897.3273,3853.2919,3892.8821,13315805100,256876520211.7000
2023-07-04,3888.0328,3899.9755,3878.3978,3899.0133,10949452700,216335611421.8000
2023-07-05,3895.1945,3899.5188,3864.1301,3868.8054,9763638400,188400265050.6000
2023-07-06,3857.0304,3876.8901,3836.4573,3842.7547,10012184200,184742420862.3000
2023-07-07,3831.5955,3844.8438,3819.0772,3825.6988,10090692000,173918560673.0000
2023-07-10,3841.5591,3865.4566,3831.9200,3844.3269,9203344100,185360813110.7000
2023-07-11,3853.7955,3870.6549,3844.5244,3869.4861,8651071600,177585694368.3000
2023-07-12,3864.6013,3874.0403,3838.5632,3843.4369,11152202400,214046519056.1000
2023-07-13,3855.6620,3901.1023,3855.6620,3898.4229,12030023200,235278706834.5000
2023-07-14,3904.6033,3908.4871,3893.7862,3899.1027,12236484600,220230466522.9000
2023-07-17,3881.6225,3881.6225,3852.2626,3867.1749,9834014400,174623552807.4000
2023-07-18,3871.0444,3871.0444,3844.5129,3854.9393,9143861500,167104315117.1000
2023-07-19,3848.4826,3860.0092,3830.4073,3850.8663,7958570000,151311481029.8000
2023-07-20,3857.7725,3875.6241,3818.7134,3823.6946,9204207600,174320872139.8000
2023-07-21,3816.9835,3849.5109,3808.8030,3821.9100,7950756300,157144211209.3000
2023-07-24,3803.3492,3828.7853,3798.8048,3805.2210,7548354500,151448369566.2000
2023-07-25,3866.6445,3915.8148,3866.6445,3915.1153,16306632000,299853562168.1000
2023-07-26,3908.1740,3912.9834,3893.3987,3907.0128,10788171700,192912604792.0000
2023-07-27,3914.2298,3935.3578,3894.6923,3902.3458,11066710900,196845425513.0000
2023-07-28,3889.7929,4000.9190,3886.5535,3992.7376,17973548100,310092467404.5000
2023-07-31,4018.8895,4064.3621,4002.0784,4014.6301,19960683000,366544120003.6000
2023-08-01,4009.1831,4031.7008,3983.0273,3998.0010,14228685900,255620773637.6000
2023-08-02,3985.6951,4008.3343,3958.5127,3969.8950,12585569000,204875690923.8000
2023-08-03,3962.1296,4004.9996,3962.1296,4004.9839,12900664000,224809824820.3000
2023-08-04,4033.7239,4058.2431,4011.6202,4020.5792,17826718900,316529733837.7000
2023-08-07,4002.9677,4002.9677,3977.0173,3990.1531,12131066200,227090572750.9000
2023-08-08,3980.0423,4002.2904,3963.4632,3979.7322,10987169900,202611335313.8000
2023-08-09,3967.3566,3982.1091,3961.8434,3967.5652,9464026900,174394242765.3000
2023-08-10,3962.8569,3976.4637,3945.3869,3975.7166,9717684900,175646730198.2000
2023-08-11,3977.9834,3977.9834,3884.2538,3884.2538,12608293100,203546314647.4000
2023-08-14,3840.8872,3859.4718,3814.0711,3855.9061,11596633600,197623765246.4000
2023-08-15,3858.3662,3865.2840,3811.6839,3846.5357,10309711100,177437071692.5000
2023-08-16,3830.8274,3852.4198,3817.6324,3818.3338,9461694600,169323869027.6000
2023-08-17,3801.1969,3836.1507,3782.4967,3831.1008,9841549300,174093848242.9000
2023-08-18,3832.4554,3844.1950,3784.0038,3784.0038,9554963800,168445686988.2000
2023-08-21,3773.2250,3782.1112,3729.5550,3729.5550,9870836900,173379942906.6000
2023-08-22,3748.0675,3770.0556,3704.6785,3758.2271,12031832700,203463879671.8000
2023-08-23,3751.7736,3756.1659,3695.0309,3696.6339,9708163800,160476231586.9000
2023-08-24,3711.5403,3748.8567,3701.5717,3723.4293,11961452100,196257391083.7000
2023-08-25,3703.5136,3734.2185,3695.8442,3709.1517,10518261000,175601437172.9000
2023-08-28,3911.5485,3911.5485,3740.5279,3752.6194,19799037900,335047670966.8000
2023-08-29,3743.0534,3810.3772,3742.0758,3790.1067,15248614600,262134936751.0000
2023-08-30,3803.1191,3813.7032,3780.2411,3788.5097,12967166100,226727480838.7000
2023-08-31,3786.9261,3793.9972,3762.0046,3765.2678,11896164600,193577001342.0000
2023-09-01,3778.9129,3808.5306,3778.9129,3791.4912,10531904500,172219141586.1000
2023-09-04,3812.9873,3854.2605,3804.5886,3848.9517,14238520100,237934727924.3000
2023-09-05,3839.5779,3839.5779,3814.3338,3820.3174,10405233300,181377877955.3000
2023-09-06,3808.1000,3817.5239,3790.8949,3812.0283,9344239300,166081524007.0000
2023-09-07,3802.2272,3802.2272,3756.8530,3758.4748,9510390300,164405748827.5000
2023-09-08,3747.6509,3753.2630,3724.9870,3739.9927,7163816600,129197657303.1000
2023-09-11,3740.5846,3788.3219,3734.7228,3767.5370,10535801600,186871759441.3000
2023-09-12,3764.3331,3775.0930,3755.4162,3760.6048,7938537800,140117510233.3000
2023-09-13,3759.6091,3768.8162,3719.1114,3736.6513,8157690100,138238089912.5000
2023-09-14,3736.9355,3748.8177,3717.3107,3733.5077,10038607500,151578100463.9000
2023-09-15,3740.7853,3749.0247,3699.3806,3708.7766,10939568900,180398970938.3000
2023-09-18,3698.9344,3737.5306,3691.1107,3727.7110,8672774100,156966973910.5000
2023-09-19,3723.4244,3724.0717,3702.6934,3720.5021,8319903800,135216895229.4000
2023-09-20,3715.9578,3718.5207,3705.1274,3705.6898,7544820900,117691805957.0000
2023-09-21,3698.3130,3708.4557,3672.4448,3672.4448,8303100500,135011796555.2000
2023-09-22,3672.6402,3740.4183,3664.7661,3738.9327,11023116600,192236467362.8000
2023-09-25,3738.0622,3738.0622,3711.2049,3714.6037,9259647900,155793827361.5000
2023-09-26,3711.7106,3723.8481,3692.6172,3692.8928,7804452500,137808437774.8000
2023-09-27,3694.9607,3731.1405,3694.3938,3700.4950,9162921000,164790435265.8000
2023-09-28,3711.2117,3716.0569,3685.3001,3689.5172,8522171900,153500421344.0000
2023-10-09,3678.9290,3694.1713,3641.9966,3684.7272,10214805800,178072374748.1000
2023-10-10,3696.2542,3701.2562,3655.5890,3657.1259,9916373000,161938958924.8000
2023-10-11,3674.7514,3689.5347,3658.3550,3667.5483,10209158700,187667554127.0000
2023-10-12,3697.9337,3711.4985,3682.8418,3702.3824,11436322500,194598219817.3000
2023-10-13,3677.9585,3678.1913,3652.3094,3663.4104,9828798700,170152309003.0000
2023-10-16,3664.0390,3664.0390,3615.7686,3626.5972,9185311800,159537973598.4000
2023-10-17,3635.2994,3645.5654,3619.1277,3639.4018,9074518800,147056233347.4000
2023-10-18,3631.0671,3632.0579,3608.9768,3610.5767,9454587900,158982356667.4000
2023-10-19,3588.5154,3588.5154,3532.3059,3533.5445,11173752000,189194781843.9000
2023-10-20,3518.3464,3535.6623,3501.7250,3510.5889,9851860500,169591289145.3000
2023-10-23,3500.1990,3505.3468,3450.6456,3474.2438,9656165200,152054894179.0000
2023-10-24,3481.7644,3495.0039,3453.1016,3487.1302,11554728900,186529203442.0000
2023-10-25,3524.2965,3531.8314,3500.9154,3504.4576,12800961700,203691741119.2000
2023-10-26,3484.7807,3515.5716,3478.0503,3514.1448,10514356600,176088467225.8000
